address,time_ms,coin,funding_usd,side,time
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766016000000,ADA,-675.372694,funding,2025-12-18 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766016000000,BNB,-575.781546,funding,2025-12-18 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766016000000,DOGE,-428.208376,funding,2025-12-18 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766016000000,ETH,783.826703,funding,2025-12-18 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766016000000,HYPE,-1524.382394,funding,2025-12-18 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766016000000,SOL,-33.303272,funding,2025-12-18 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766016000000,XRP,54.290482,funding,2025-12-18 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766102400000,ADA,13.075014,funding,2025-12-19 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766102400000,BNB,101.417658,funding,2025-12-19 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766102400000,DOGE,455.186887,funding,2025-12-19 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766102400000,ETH,974.240265,funding,2025-12-19 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766102400000,HYPE,-1315.795138,funding,2025-12-19 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766102400000,SOL,1222.347421,funding,2025-12-19 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766102400000,XRP,148.558007,funding,2025-12-19 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766188800000,ADA,-480.392476,funding,2025-12-20 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766188800000,BNB,369.698841,funding,2025-12-20 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766188800000,DOGE,348.706908,funding,2025-12-20 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766188800000,ETH,1097.992001,funding,2025-12-20 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766188800000,HYPE,-1373.884489,funding,2025-12-20 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766188800000,SOL,1494.181743,funding,2025-12-20 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766188800000,XRP,168.503204,funding,2025-12-20 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766275200000,ADA,431.845741,funding,2025-12-21 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766275200000,BNB,339.512056,funding,2025-12-21 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766275200000,DOGE,4.337823,funding,2025-12-21 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766275200000,ETH,1171.123618,funding,2025-12-21 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766275200000,HYPE,-1354.836008,funding,2025-12-21 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766275200000,SOL,1298.284723,funding,2025-12-21 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766275200000,XRP,160.032707,funding,2025-12-21 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766361600000,ADA,502.784013,funding,2025-12-22 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766361600000,BNB,312.384628,funding,2025-12-22 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766361600000,DOGE,-175.171564,funding,2025-12-22 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766361600000,ETH,1057.946773,funding,2025-12-22 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766361600000,HYPE,-1384.410668,funding,2025-12-22 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766361600000,SOL,519.91267,funding,2025-12-22 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766361600000,XRP,134.393847,funding,2025-12-22 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766448000000,ADA,-130.085059,funding,2025-12-23 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766448000000,BNB,-93.02694,funding,2025-12-23 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766448000000,DOGE,128.371239,funding,2025-12-23 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766448000000,ETH,821.849648,funding,2025-12-23 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766448000000,HYPE,-1495.948162,funding,2025-12-23 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766448000000,SOL,-183.376108,funding,2025-12-23 00:00:00+00:00
0x939f95036d2e7b6d7419ec072bf9d967352204d2,1766448000000,XRP,42.356533,funding,2025-12-23 00:00:00+00:00
