address,coin,side,direction,price,size,value_usd,closed_pnl,fee_usd,time_ms,is_liquidation,crossed,time,is_open,is_close,is_long,is_short
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,170.693,18486.051900000002,0.0,0.554581,1773019824604,False,False,2026-03-09 01:30:24.604000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,128.02,13864.566,0.0,0.415936,1773019824604,False,False,2026-03-09 01:30:24.604000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,0.128,13.8624,0.0,0.000415,1773019825011,False,False,2026-03-09 01:30:25.011000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,213.391,23110.2453,0.0,0.693307,1773019825011,False,False,2026-03-09 01:30:25.011000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,252.703,27367.7349,0.0,0.821032,1773019825070,False,False,2026-03-09 01:30:25.070000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,341.891,37026.7953,0.0,1.110803,1773019825070,False,False,2026-03-09 01:30:25.070000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,0.129,13.9707,0.0,0.000419,1773019826004,False,False,2026-03-09 01:30:26.004000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,0.141,15.270299999999999,0.0,0.000458,1773019827557,False,False,2026-03-09 01:30:27.557000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,0.259,28.0497,0.0,0.000841,1773019827557,False,False,2026-03-09 01:30:27.557000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,0.354,38.3382,0.0,0.00115,1773019828044,False,False,2026-03-09 01:30:28.044000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,6.068,657.1643999999999,0.0,0.019714,1773019829359,False,False,2026-03-09 01:30:29.359000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,5.03,544.749,0.0,0.016342,1773019830133,False,False,2026-03-09 01:30:30.133000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,132.5,14349.75,0.0,0.430492,1773019835435,False,False,2026-03-09 01:30:35.435000+00:00,True,False,False,True
0xab961d7c42bbcd454a54b342bd191a8f090219e6,xyz:CL,A,Open Short,108.3,207.246,22444.7418,0.0,0.673342,1773019836041,False,False,2026-03-09 01:30:36.041000+00:00,True,False,False,True
