address,coin,side,direction,price,size,value_usd,closed_pnl,fee_usd,time_ms,is_liquidation,crossed,time,is_open,is_close,is_long,is_short
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@4,A,Spot Dust Conversion,1.07124612,0.72055,0.771886391766,0.0,0.0,1767744000119,False,True,2026-01-07 00:00:00.119000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.4,5.19,126.636,0.0,0.00159436,1768146529870,False,False,2026-01-11 15:48:49.870000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.4,4.78,116.632,0.0,0.00146841,1768146529870,False,False,2026-01-11 15:48:49.870000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.4,2.34,57.096,0.0,0.00071884,1768146529991,False,False,2026-01-11 15:48:49.991000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.4,0.01,0.244,0.0,3.07e-06,1768146530212,False,False,2026-01-11 15:48:50.212000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.398,11.74,286.43252,0.0,0.00360652,1768146530291,False,False,2026-01-11 15:48:50.291000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.398,0.58,14.150839999999999,0.0,0.00017817,1768146530291,False,False,2026-01-11 15:48:50.291000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.396,12.32,300.55872,0.0,0.0037847,1768146530485,False,False,2026-01-11 15:48:50.485000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.394,12.32,300.53407999999996,0.0,0.0037847,1768146531218,False,False,2026-01-11 15:48:51.218000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.392,5.62,137.08304,0.0,0.00172646,1768146532298,False,False,2026-01-11 15:48:52.298000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.392,6.41,156.35272,0.0,0.00196915,1768146532417,False,False,2026-01-11 15:48:52.417000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.392,0.29,7.0736799999999995,0.0,8.908e-05,1768146532417,False,False,2026-01-11 15:48:52.417000+00:00,False,False,False,False
0x1c6d419fa8a95f92d29efb782044719ced32eea8,@232,B,Buy,24.39,5.17,126.0963,0.0,0.00158822,1768146532717,False,False,2026-01-11 15:48:52.717000+00:00,False,False,False,False
