address,time_ms,coin,funding_usd,side,time
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771952400049,BTC,-0.803387,funding,2026-02-24 17:00:00.049000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771952400049,ETH,-0.229265,funding,2026-02-24 17:00:00.049000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771952400049,SOL,0.033199,funding,2026-02-24 17:00:00.049000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771952400049,LIT,-0.124818,funding,2026-02-24 17:00:00.049000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771959600066,BTC,-0.511784,funding,2026-02-24 19:00:00.066000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771963200026,BTC,-0.579893,funding,2026-02-24 20:00:00.026000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771966800002,BTC,-0.302552,funding,2026-02-24 21:00:00.002000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771970400030,BTC,2.634867,funding,2026-02-24 22:00:00.030000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771974000078,BTC,1.740882,funding,2026-02-24 23:00:00.078000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771977600014,BTC,1.856346,funding,2026-02-25 00:00:00.014000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771981200032,BTC,1.682003,funding,2026-02-25 01:00:00.032000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771984800039,BTC,-1.328294,funding,2026-02-25 02:00:00.039000+00:00
0x2161d92070bcd6773c760e4149c0a197e2aaff99,1771988400030,BTC,-1.012555,funding,2026-02-25 03:00:00.030000+00:00
