address,coin,side,direction,price,size,value_usd,closed_pnl,fee_usd,time_ms,is_liquidation,crossed,time,is_open,is_close,is_long,is_short
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.04389,4729.0,207.55580999999998,-258.68766756,0.11623125,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043702,5000.0,218.51,-274.45192499,0.1223656,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043701,17706.87,773.8079258699998,-971.95461655,0.43333243,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043655,1718.01,74.99972655,-94.38296872,0.04199984,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.04365,25000.0,1091.25,-1373.55949503,0.6111,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043621,1661.4,72.47192940000001,-91.32944557,0.04058428,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043587,10000.0,435.87,-550.05373501,0.2440872,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043587,10000.0,435.87,-550.05373501,0.2440872,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043587,10000.0,435.87,-550.05373501,0.2440872,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043587,10000.0,435.87,-550.05373501,0.2440872,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043587,10000.0,435.87,-550.05373501,0.2440872,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043501,4494.83,195.52959983,-247.62631969,0.10949657,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043364,1069.09,46.360018759999996,-59.04407798,0.02596161,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043286,388.34,16.809685239999997,-21.47766539,0.00941342,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
0xda183a6d3ccb5d9e76b1b9067dce81940f22021c,@254,A,Sell,0.043231,14762.32,638.18985592,-817.26178579,0.35738631,1765993795553,False,True,2025-12-17 17:49:55.553000+00:00,False,False,False,False
