address,coin,side,direction,price,size,value_usd,closed_pnl,fee_usd,time_ms,is_liquidation,crossed,time,is_open,is_close,is_long,is_short
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95888.0,0.25,23972.0,0.0,3.595799,1768401534737,False,False,2026-01-14 14:38:54.737000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95088.0,2.0,190176.0,0.0,28.526399,1768754170943,False,False,2026-01-18 16:36:10.943000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00266,252.98994,0.0,0.037948,1768754188057,False,False,2026-01-18 16:36:28.057000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00131,124.59279,0.0,0.018688,1768754188854,False,False,2026-01-18 16:36:28.854000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.0003,28.5327,0.0,0.004279,1768754189002,False,False,2026-01-18 16:36:29.002000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00315,299.59335,0.0,0.044939,1768754196618,False,False,2026-01-18 16:36:36.618000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00013,12.36417,0.0,0.001854,1768754198888,False,False,2026-01-18 16:36:38.888000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00019,18.070710000000002,0.0,0.00271,1768754202286,False,False,2026-01-18 16:36:42.286000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00259,246.33230999999998,0.0,0.036949,1768754202982,False,False,2026-01-18 16:36:42.982000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00012,11.41308,0.0,0.001711,1768754204096,False,False,2026-01-18 16:36:44.096000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00014,13.315259999999999,0.0,0.001997,1768754206856,False,False,2026-01-18 16:36:46.856000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00012,11.41308,0.0,0.001711,1768754210009,False,False,2026-01-18 16:36:50.009000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00013,12.36417,0.0,0.001854,1768754213965,False,False,2026-01-18 16:36:53.965000+00:00,True,False,False,True
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,BTC,A,Open Short,95109.0,0.00019,18.070710000000002,0.0,0.00271,1768754214166,False,False,2026-01-18 16:36:54.166000+00:00,True,False,False,True
