address,coin,side,direction,price,size,value_usd,closed_pnl,fee_usd,time_ms,is_liquidation,crossed,time,is_open,is_close,is_long,is_short
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,A,Close Long,23.804,47.45,1129.4998,33.6895,0.482861,1766132627367,False,True,2025-12-19 08:23:47.367000+00:00,False,True,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,A,Close Long,23.793,0.01,0.23793,0.00699,0.000101,1766132635010,False,True,2025-12-19 08:23:55.010000+00:00,False,True,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,BTC,B,Open Long,87852.0,0.05848,5137.58496,0.0,2.196317,1766132805462,False,True,2025-12-19 08:26:45.462000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,BTC,B,Open Long,87852.0,0.00547,480.55044,0.0,0.205435,1766132805462,False,True,2025-12-19 08:26:45.462000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,BTC,A,Close Long,88001.0,0.06395,5627.663950000001,9.52855,0.801942,1766133481803,False,False,2025-12-19 08:38:01.803000+00:00,False,True,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,24.133,61.56,1485.62748,0.0,0.635105,1766167073914,False,True,2025-12-19 17:57:53.914000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,27.864,1.06,29.535840000000004,0.0,0.012626,1767759288219,False,True,2026-01-07 04:14:48.219000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,27.865,24.76,689.9374,0.0,0.294948,1767759288219,False,True,2026-01-07 04:14:48.219000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,27.865,10.24,285.3376,0.0,0.121981,1767759288219,False,True,2026-01-07 04:14:48.219000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,27.0,9.18,247.85999999999999,0.0,0.03532,1767786572648,False,False,2026-01-07 11:49:32.648000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,A,Close Long,25.63,106.8,2737.2839999999997,-1.00392,1.170188,1767903383750,True,True,2026-01-08 20:16:23.750000+00:00,False,True,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,25.516,24.44,623.61104,0.0,0.266593,1767923218437,False,True,2026-01-09 01:46:58.437000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,25.516,28.39,724.39924,0.0,0.30968,1767923218437,False,True,2026-01-09 01:46:58.437000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,26.004,8.75,227.53500000000003,0.0,0.097271,1767938392654,False,True,2026-01-09 05:59:52.654000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,A,Close Long,24.591,61.58,1514.31378,-61.228994,0.647369,1768006583065,True,True,2026-01-10 00:56:23.065000+00:00,False,True,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,25.038,28.01,701.31438,0.0,0.299811,1768189426564,False,True,2026-01-12 03:43:46.564000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,25.038,0.61,15.27318,0.0,0.006529,1768189426564,False,True,2026-01-12 03:43:46.564000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,A,Close Long,23.621,28.62,676.03302,-40.55454,0.289004,1768216105952,True,True,2026-01-12 11:08:25.952000+00:00,False,True,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,24.274,4.91,119.18534000000001,0.0,0.050951,1768319494442,False,True,2026-01-13 15:51:34.442000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,24.274,7.78,188.85172,0.0,0.080734,1768319494442,False,True,2026-01-13 15:51:34.442000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,25.787,6.64,171.22567999999998,0.0,0.073198,1768348867391,False,True,2026-01-14 00:01:07.391000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,26.52,4.69,124.37880000000001,0.0,0.053171,1768404921286,False,True,2026-01-14 15:35:21.286000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,26.698,12.23,326.51654,0.0,0.139585,1768409736602,False,True,2026-01-14 16:55:36.602000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,A,Close Long,25.255,36.25,915.49375,-14.663125,0.391373,1768444481753,True,True,2026-01-15 02:34:41.753000+00:00,False,True,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,24.956,17.59,438.97604,0.0,0.187662,1768596494980,False,True,2026-01-16 20:48:14.980000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,A,Close Long,23.316,17.59,410.12843999999996,-28.8476,0.175329,1768780924514,True,True,2026-01-19 00:02:04.514000+00:00,False,True,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,22.023,6.38,140.50674,0.0,0.060066,1768919708647,False,True,2026-01-20 14:35:08.647000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,A,Close Long,20.814,6.38,132.79332,-7.71342,0.056769,1768992378488,True,True,2026-01-21 10:46:18.488000+00:00,False,True,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,24.166,2.7,65.24820000000001,0.0,0.027893,1769453932707,False,True,2026-01-26 18:58:52.707000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,25.032,0.82,20.526239999999998,0.0,0.008774,1769472393116,False,True,2026-01-27 00:06:33.116000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,25.411,0.49,12.45139,0.0,0.005322,1769475144545,False,True,2026-01-27 00:52:24.545000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@261,A,Sell,0.009731,1233.3,12.0012423,11.98890931,0.00798082,1769475282669,False,True,2026-01-27 00:54:42.669000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@261,A,Sell,0.00973,1048.66,10.203461800000001,10.19297521,0.0067853,1769475282669,False,True,2026-01-27 00:54:42.669000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@261,A,Sell,0.00969,188.32,1.8248208000000001,1.82293761,0.0012135,1769475282669,False,True,2026-01-27 00:54:42.669000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,25.194,9.2,231.78479999999996,0.0,0.099088,1769476011052,False,True,2026-01-27 01:06:51.052000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,25.32,0.56,14.179200000000002,0.0,0.006061,1769476965080,False,True,2026-01-27 01:22:45.080000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,27.224,0.79,21.50696,0.0,0.009194,1769494268616,False,True,2026-01-27 06:11:08.616000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,27.312,0.44,12.017280000000001,0.0,0.005137,1769494492350,False,True,2026-01-27 06:14:52.350000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,27.413,0.5,13.7065,0.0,0.005859,1769496059498,False,True,2026-01-27 06:40:59.498000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,27.62,0.99,27.3438,0.0,0.011689,1769534595768,False,True,2026-01-27 17:23:15.768000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,29.398,4.0,117.592,0.0,0.05027,1769545329946,False,True,2026-01-27 20:22:09.946000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99898,8.15,8.141687000000001,-8.149e-05,0.00108284,1769577772399,False,True,2026-01-28 05:22:52.399000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99898,46.89,46.8421722,-0.0004689,0.00623,1769577772399,False,True,2026-01-28 05:22:52.399000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99898,100.0,99.898,-0.001,0.01328643,1769577772399,False,True,2026-01-28 05:22:52.399000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99897,2421.22,2418.7261433999997,-0.0484244,0.32169057,1769577772399,False,True,2026-01-28 05:22:52.399000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99897,100.0,99.897,-0.002,0.0132863,1769577772399,False,True,2026-01-28 05:22:52.399000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99896,100.0,99.896,-0.003,0.01328616,1769577772399,False,True,2026-01-28 05:22:52.399000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99896,5223.74,5218.3073104,-0.1567122,0.69403487,1769577772399,False,True,2026-01-28 05:22:52.399000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,33.199,64.14,2129.38386,0.0,0.910311,1769577831143,False,True,2026-01-28 05:23:51.143000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,33.199,23.77,789.14023,0.0,0.337357,1769577831143,False,True,2026-01-28 05:23:51.143000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,33.199,56.9,1889.0230999999999,0.0,0.807557,1769577831143,False,True,2026-01-28 05:23:51.143000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,33.2,31.14,1033.8480000000002,0.0,0.44197,1769577831143,False,True,2026-01-28 05:23:51.143000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,33.202,293.52,9745.451039999998,0.0,4.16618,1769577831143,False,True,2026-01-28 05:23:51.143000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,33.203,144.99,4814.102970000001,0.0,2.058029,1769577831143,False,True,2026-01-28 05:23:51.143000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,32.868,154.93,5092.239240000001,0.0,0.725644,1769578539314,False,False,2026-01-28 05:35:39.314000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,31.554,54.72,1726.6348799999998,0.0,0.738136,1769661521925,False,True,2026-01-29 04:38:41.925000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,30.881,93.52,2887.9911199999997,0.0,1.234616,1769729493094,False,True,2026-01-29 23:31:33.094000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,30.882,21.95,677.8599,0.0,0.289785,1769729493094,False,True,2026-01-29 23:31:33.094000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,30.882,65.34,2017.8298800000002,0.0,0.862622,1769729493094,False,True,2026-01-29 23:31:33.094000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99853,99.86,99.7132058,0.0019972,0.01326185,1769740599959,False,True,2026-01-30 02:36:39.959000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99853,99.86,99.7132058,0.0019972,0.01326185,1769740599959,False,True,2026-01-30 02:36:39.959000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99853,100.0,99.85300000000001,0.002,0.01328044,1769740599959,False,True,2026-01-30 02:36:39.959000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99852,100.0,99.85199999999999,0.001,0.01328031,1769740599959,False,True,2026-01-30 02:36:39.959000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99851,100.0,99.851,0.0,0.01328018,1769740599959,False,True,2026-01-30 02:36:39.959000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99851,1500.28,1498.0445828,0.0,0.19923992,1769740599959,False,True,2026-01-30 02:36:39.959000+00:00,False,False,False,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,32.5,30.76,999.7,0.0,0.142457,1770409197505,False,False,2026-02-06 20:19:57.505000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,30.538,12.39,378.36582000000004,0.0,0.053917,1770533646026,False,False,2026-02-08 06:54:06.026000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,30.538,8.78,268.12363999999997,0.0,0.038207,1770533646026,False,False,2026-02-08 06:54:06.026000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,HYPE,B,Open Long,30.538,11.57,353.32466,0.0,0.050348,1770533646026,False,False,2026-02-08 06:54:06.026000+00:00,True,False,True,False
0x9466140c8781e253fe426c87ac17ccba500140ff,@166,A,Sell,0.99991,2000.0,1999.82,-0.04,0.26597606,1771863252831,False,True,2026-02-23 16:14:12.831000+00:00,False,False,False,False
