address,time_ms,coin,funding_usd,side,time
0x0cc705942b1565e2f76201d934b32472e75b3a76,1769817600000,BTC,8.693693,funding,2026-01-31 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1769904000000,BTC,37.682472,funding,2026-02-01 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1769990400000,BTC,-7.155291,funding,2026-02-02 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1769990400000,xyz:SILVER,-142.599325,funding,2026-02-02 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1770076800000,BTC,42.292983,funding,2026-02-03 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1770163200000,BTC,159.162358,funding,2026-02-04 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1770249600000,BTC,154.505121,funding,2026-02-05 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1770336000000,BTC,-163.171289,funding,2026-02-06 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1770422400000,BTC,-289.136335,funding,2026-02-07 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1770681600000,BTC,23.547111,funding,2026-02-10 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1770768000000,BTC,-13.311331,funding,2026-02-11 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1770854400000,BTC,9.131886,funding,2026-02-12 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1770940800000,BTC,54.813011,funding,2026-02-13 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771027200000,BTC,92.833883,funding,2026-02-14 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771286400000,BTC,52.647891,funding,2026-02-17 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771372800000,BTC,122.081088,funding,2026-02-18 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771372800000,xyz:SILVER,-18.97084,funding,2026-02-18 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771459200000,BTC,127.613392,funding,2026-02-19 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771545600000,xyz:SILVER,0.50413,funding,2026-02-20 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771632000000,xyz:SILVER,-25.28197,funding,2026-02-21 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771718400000,xyz:SILVER,-76.23759,funding,2026-02-22 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771804800000,BTC,47.272373,funding,2026-02-23 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771804800000,xyz:SILVER,-30.804907,funding,2026-02-23 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771891200000,BTC,84.764285,funding,2026-02-24 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771891200000,xyz:SILVER,-43.063369,funding,2026-02-24 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1771977600000,xyz:SILVER,-48.910542,funding,2026-02-25 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1772582400000,BTC,90.681439,funding,2026-03-04 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1772668800000,BTC,55.672304,funding,2026-03-05 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1772755200000,BTC,-132.919156,funding,2026-03-06 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1772841600000,BTC,-111.195767,funding,2026-03-07 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1772928000000,BTC,-52.340641,funding,2026-03-08 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1773014400000,BTC,55.097689,funding,2026-03-09 00:00:00+00:00
0x0cc705942b1565e2f76201d934b32472e75b3a76,1773100800000,BTC,42.254951,funding,2026-03-10 00:00:00+00:00
