address,coin,side,direction,price,size,value_usd,closed_pnl,fee_usd,time_ms,is_liquidation,crossed,time,is_open,is_close,is_long,is_short
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24994.0,3.306,82630.164,0.0,1.735233,1766086950690,False,False,2025-12-18 19:42:30.690000+00:00,True,False,True,False
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24994.0,0.3551,8875.369400000001,0.0,0.186382,1766086950690,False,False,2025-12-18 19:42:30.690000+00:00,True,False,True,False
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24994.0,0.2001,5001.2994,0.0,0.105027,1766086967461,False,False,2025-12-18 19:42:47.461000+00:00,True,False,True,False
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24994.0,1.3798,34486.7212,0.0,0.724221,1766086967727,False,False,2025-12-18 19:42:47.727000+00:00,True,False,True,False
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24994.0,0.3143,7855.614200000001,0.0,0.164967,1766086967727,False,False,2025-12-18 19:42:47.727000+00:00,True,False,True,False
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24994.0,0.7569,18917.9586,0.0,0.397277,1766086967727,False,False,2025-12-18 19:42:47.727000+00:00,True,False,True,False
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24994.0,1.3798,34486.7212,0.0,0.724221,1766086967843,False,False,2025-12-18 19:42:47.843000+00:00,True,False,True,False
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24994.0,1.3798,34486.7212,0.0,0.724221,1766086967843,False,False,2025-12-18 19:42:47.843000+00:00,True,False,True,False
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24994.0,0.9282,23199.430800000002,0.0,0.487188,1766086967843,False,False,2025-12-18 19:42:47.843000+00:00,True,False,True,False
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24988.0,0.1476,3688.2288000000003,0.0,0.232358,1766086978936,False,True,2025-12-18 19:42:58.936000+00:00,True,False,True,False
0x6dbde1a1e0f199b0252e593a422b9340af03075a,xyz:XYZ100,B,Open Long,24988.0,0.504,12593.952,0.0,0.264472,1766086978936,False,False,2025-12-18 19:42:58.936000+00:00,True,False,True,False
