address,coin,side,direction,price,size,value_usd,closed_pnl,fee_usd,time_ms,is_liquidation,crossed,time,is_open,is_close,is_long,is_short
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@150,A,Sell,0.99919,601.83,601.3425177,-0.32856394,0.08082043,1767682016885,False,True,2026-01-06 06:46:56.885000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@294,A,Sell,0.019601,9289.42,182.08192142000001,181.99577248,0.13430362,1772215580598,False,True,2026-02-27 18:06:20.598000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@294,B,Buy,0.019635,2039.96,40.0546146,0.0,1.09668245,1772215587233,False,True,2026-02-27 18:06:27.233000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@294,A,Sell,0.0196,16850.18,330.263528,312.89216321,0.24360237,1772215590371,False,True,2026-02-27 18:06:30.371000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@294,A,Sell,0.0196,9381.14,183.870344,174.19904049,0.13562275,1772215594463,False,True,2026-02-27 18:06:34.463000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@294,A,Sell,0.0196,5570.67,109.185132,103.44215829,0.08053494,1772215599799,False,True,2026-02-27 18:06:39.799000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@294,A,Sell,0.0196,7384.92,144.744432,137.13109261,0.10676348,1772215603421,False,True,2026-02-27 18:06:43.421000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@230,A,Sell,0.99996,909.38,909.3436247999999,-0.67122686,0.3040845,1772215637420,False,True,2026-02-27 18:07:17.420000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@230,A,Spot Dust Conversion,0.99999,0.00991566,0.0099155608434,0.0,0.0,1772236800086,False,True,2026-02-28 00:00:00.086000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@230,B,Buy,1.0001,178.23,178.24782299999998,0.0,0.0239541,1772905117015,False,True,2026-03-07 17:38:37.015000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@230,A,Sell,1.0,189.9,189.9,-0.04177572,0.02552255,1772905122765,False,True,2026-03-07 17:38:42.765000+00:00,False,False,False,False
0x33782fc77170dfbb1f9fbe460a910732f929bc87,@230,A,Spot Dust Conversion,0.99997,0.0062559,0.006255712323,0.0,0.0,1772928000002,False,True,2026-03-08 00:00:00.002000+00:00,False,False,False,False
