address,coin,side,direction,price,size,value_usd,closed_pnl,fee_usd,time_ms,is_liquidation,crossed,time,is_open,is_close,is_long,is_short
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65854,50.0,32.927,-39.2795,0.01317,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65809,554.0,364.58185999999995,-435.46616,0.145832,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65794,551.9,363.117086,-433.898261,0.145246,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65793,538.5,354.295305,-423.3687,0.141718,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65779,500.0,328.895,-393.17,0.131558,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65778,597.1,392.760438,-469.529585,0.157104,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65768,723.4,475.765712,-568.91793,0.190306,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.6575,2446.1,1608.3107499999999,-1924.175643,0.643324,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65745,609.7,400.847265,-479.638796,0.160338,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65735,3042.5,1999.987375,-2393.77815,0.799994,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65734,3042.6,2000.022684,-2393.887254,0.800009,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65728,563.5,370.37728,-443.389975,0.14815,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65725,2446.1,1607.6992249999998,-1924.787168,0.643079,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65724,612.3,402.428052,-481.812747,0.160971,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65708,834.2,548.1361360000001,-656.55711,0.219254,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,VIRTUAL,A,Close Long,0.65707,189.1,124.251937,-148.833046,0.0497,1766078288905,True,True,2025-12-18 17:18:08.905000+00:00,False,True,True,False
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,@107,B,Buy,22.8,183.82,4191.096,0.0,0.05514599,1766099254029,False,False,2025-12-18 23:07:34.029000+00:00,False,False,False,False
