address,coin,side,direction,price,size,value_usd,closed_pnl,fee_usd,time_ms,is_liquidation,crossed,time,is_open,is_close,is_long,is_short
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.999,7121.14,7114.01886,1e-08,0.7648993,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.999,100.0,99.9,1e-08,0.01074124,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.99899,1600.0,1598.384,-0.01599999,0.17185824,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.99899,8000.0,7991.92,-0.07999999,0.85929123,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.99898,800.0,799.184,-0.01599999,0.08592826,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.99898,8000.0,7991.84,-0.15999999,0.85928263,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.99897,800.0,799.176,-0.02399999,0.0859274,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.99897,8000.0,7991.76,-0.23999999,0.85927403,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.99892,100.0,99.892,-0.00799999,0.01074038,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.99891,100.0,99.89099999999999,-0.00899999,0.01074028,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,@166,A,Sell,0.9989,100.0,99.89,-0.00999999,0.01074017,1769561231828,False,True,2026-01-28 00:47:11.828000+00:00,False,False,False,False
