coin,time_ms,open,high,low,close,volume,time
flx:OIL,1767967200000,58.728,58.728,58.728,58.728,0.341,2026-01-09 14:00:00+00:00
flx:OIL,1767970800000,59.091,59.189,58.891,59.182,166.105,2026-01-09 15:00:00+00:00
flx:OIL,1767974400000,59.338,59.338,59.177,59.248,87.946,2026-01-09 16:00:00+00:00
flx:OIL,1767978000000,59.468,59.468,59.16,59.16,39.434,2026-01-09 17:00:00+00:00
flx:OIL,1767981600000,59.162,59.162,59.035,59.136,173.874,2026-01-09 18:00:00+00:00
flx:OIL,1767985200000,59.203,59.217,59.158,59.217,71.68,2026-01-09 19:00:00+00:00
flx:OIL,1767988800000,58.882,58.882,58.816,58.816,72.012,2026-01-09 20:00:00+00:00
flx:OIL,1767992400000,58.727,58.727,58.721,58.721,38.598,2026-01-09 21:00:00+00:00
flx:OIL,1767996000000,57.553,57.553,57.553,57.553,0.665,2026-01-09 22:00:00+00:00
flx:OIL,1767999600000,57.553,57.553,57.553,57.553,0.0,2026-01-09 23:00:00+00:00
flx:OIL,1768003200000,57.553,57.553,57.553,57.553,0.0,2026-01-10 00:00:00+00:00
flx:OIL,1768006800000,57.553,57.553,57.553,57.553,0.0,2026-01-10 01:00:00+00:00
flx:OIL,1768010400000,57.553,57.553,57.553,57.553,0.0,2026-01-10 02:00:00+00:00
flx:OIL,1768014000000,57.553,57.553,57.553,57.553,0.0,2026-01-10 03:00:00+00:00
flx:OIL,1768017600000,58.73,58.73,58.73,58.73,3.0,2026-01-10 04:00:00+00:00
flx:OIL,1768021200000,58.73,58.73,58.73,58.73,0.0,2026-01-10 05:00:00+00:00
flx:OIL,1768024800000,58.73,58.73,58.73,58.73,0.0,2026-01-10 06:00:00+00:00
flx:OIL,1768028400000,58.73,58.73,58.73,58.73,0.0,2026-01-10 07:00:00+00:00
flx:OIL,1768032000000,58.73,58.73,58.73,58.73,0.0,2026-01-10 08:00:00+00:00
flx:OIL,1768035600000,58.032,58.032,58.032,58.032,0.485,2026-01-10 09:00:00+00:00
flx:OIL,1768039200000,58.032,58.032,58.032,58.032,0.0,2026-01-10 10:00:00+00:00
flx:OIL,1768042800000,58.032,58.032,58.032,58.032,0.0,2026-01-10 11:00:00+00:00
flx:OIL,1768046400000,58.032,58.032,58.032,58.032,0.0,2026-01-10 12:00:00+00:00
flx:OIL,1768050000000,58.112,58.112,58.112,58.112,1.389,2026-01-10 13:00:00+00:00
flx:OIL,1768053600000,58.825,59.499,58.117,59.499,5.127,2026-01-10 14:00:00+00:00
flx:OIL,1768057200000,59.499,59.499,58.12,59.499,12.081,2026-01-10 15:00:00+00:00
flx:OIL,1768060800000,59.499,59.499,59.499,59.499,0.0,2026-01-10 16:00:00+00:00
flx:OIL,1768064400000,59.499,59.499,59.499,59.499,0.0,2026-01-10 17:00:00+00:00
flx:OIL,1768068000000,59.499,59.499,59.499,59.499,0.507,2026-01-10 18:00:00+00:00
flx:OIL,1768071600000,59.499,59.499,59.499,59.499,0.0,2026-01-10 19:00:00+00:00
flx:OIL,1768075200000,59.496,59.497,59.49,59.495,81.769,2026-01-10 20:00:00+00:00
flx:OIL,1768078800000,59.495,59.495,59.495,59.495,0.0,2026-01-10 21:00:00+00:00
flx:OIL,1768082400000,58.731,58.731,58.731,58.731,0.529,2026-01-10 22:00:00+00:00
flx:OIL,1768086000000,58.731,58.731,58.731,58.731,0.0,2026-01-10 23:00:00+00:00
flx:OIL,1768089600000,58.731,58.731,58.731,58.731,48.815,2026-01-11 00:00:00+00:00
flx:OIL,1768093200000,58.731,58.731,58.731,58.731,0.0,2026-01-11 01:00:00+00:00
flx:OIL,1768096800000,58.731,58.731,58.731,58.731,0.0,2026-01-11 02:00:00+00:00
flx:OIL,1768100400000,59.479,59.479,59.479,59.479,17.417,2026-01-11 03:00:00+00:00
flx:OIL,1768104000000,59.479,59.479,59.479,59.479,5.2,2026-01-11 04:00:00+00:00
flx:OIL,1768107600000,59.479,59.479,59.479,59.479,0.0,2026-01-11 05:00:00+00:00
flx:OIL,1768111200000,59.479,59.479,59.479,59.479,0.0,2026-01-11 06:00:00+00:00
flx:OIL,1768114800000,59.479,59.479,59.479,59.479,0.0,2026-01-11 07:00:00+00:00
flx:OIL,1768118400000,59.104,59.104,59.104,59.104,10.294,2026-01-11 08:00:00+00:00
flx:OIL,1768122000000,59.478,59.479,59.105,59.479,45.918,2026-01-11 09:00:00+00:00
flx:OIL,1768125600000,59.479,59.479,59.479,59.479,0.186,2026-01-11 10:00:00+00:00
flx:OIL,1768129200000,59.889,59.889,59.131,59.131,0.906,2026-01-11 11:00:00+00:00
flx:OIL,1768132800000,59.131,59.131,59.131,59.131,0.0,2026-01-11 12:00:00+00:00
flx:OIL,1768136400000,59.131,59.131,59.131,59.131,0.0,2026-01-11 13:00:00+00:00
flx:OIL,1768140000000,59.212,59.212,59.212,59.212,0.345,2026-01-11 14:00:00+00:00
flx:OIL,1768143600000,59.212,59.212,59.123,59.123,1.841,2026-01-11 15:00:00+00:00
flx:OIL,1768147200000,59.123,59.123,59.123,59.123,0.0,2026-01-11 16:00:00+00:00
flx:OIL,1768150800000,59.709,59.902,59.709,59.902,184.518,2026-01-11 17:00:00+00:00
flx:OIL,1768154400000,59.902,59.902,59.601,59.902,381.798,2026-01-11 18:00:00+00:00
flx:OIL,1768158000000,59.128,59.128,59.124,59.124,18.311,2026-01-11 19:00:00+00:00
flx:OIL,1768161600000,59.902,59.902,59.902,59.902,2.87,2026-01-11 20:00:00+00:00
flx:OIL,1768165200000,59.301,59.301,59.3,59.3,4.554,2026-01-11 21:00:00+00:00
flx:OIL,1768168800000,59.76,59.76,59.76,59.76,0.529,2026-01-11 22:00:00+00:00
