address,address_short,rank,account_value,pnl_alltime,pnl_month,pnl_week,roi_alltime,roi_month,volume_month,n_open_positions,open_assets,max_leverage,sufficient_data,total_trades,n_assets_traded,total_closed_pnl,total_fees_paid,net_pnl,win_rate,n_wins,n_losses,avg_win,avg_loss,profit_factor,n_liquidations,liquidation_rate,top_asset_1,top_asset_2,top_asset_3,asset_hhi,is_concentrated,long_pct,short_pct,bias,avg_trade_value,median_trade_value,max_trade_value,avg_hold_hours,hold_style,trades_per_day,days_active,sharpe,max_drawdown,peak_hour_utc,total_funding_pnl,funding_pnl_pct
0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,0xbdfa…5c50,59,54642815.115106,76605274.60510601,11581078.758252,8200696.958195,6.8972236367,0.2675364485,2238877.81,1,VVV,3.0,True,246.0,14.0,-5160.298898989997,75.78170705,-5236.080606039996,0.4339622641509434,23.0,30.0,364.4007046956522,-672.1275211,0.41565605458734733,37.0,0.6981132075471698,xyz:XYZ100,hyna:BTC,km:USOIL,0.1329896225791526,False,0.5203252032520326,0.3699186991869919,NEUTRAL,7410.870077107543,3022.6582500000004,190393.911168,3.4442918055555554,INTRADAY,2.8275862068965516,87.0,-1.1447988447589061,-2.701279074166474,4.0,-9381.572013,-1.7917164992032475
0x5db201ae15f9702f0a0ff9f00b8c1c18355373d0,0x5db2…73d0,60,112635.103035,17280816.703035,141383.798067,25310.039768,101.8543118282,0.5008297957,5085062.43,0,,0.0,True,1869.0,14.0,-17918.557011989993,5122.011667867,-23040.568679856995,0.7455121436114044,706.0,241.0,165.59033985977337,-586.8114160871369,0.826654628558109,12.0,0.012671594508975714,hyna:BTC,hyna:ETH,hyna:HYPE,0.24811653399313685,False,0.6431246655965757,0.32102728731942215,LONG,6793.218188695701,1744.9497,242425.88664,144.0732275,POSITION,21.988235294117647,85.0,-0.6347064910776546,-159.87102384281084,7.0,7156.769589,0.31061601336501476
0x4e14fc11f58b64740e66e4b1aa188a4b007c0eab,0x4e14…0eab,61,62195759.336763,59909580.116763,14054820.203731,9729560.831307,26.2051109522,0.2919515169,0.0,1,ETH,25.0,True,718.0,4.0,-196213.95695000002,5011.49734,-201225.45429000002,0.4218181818181818,116.0,159.0,2406.4758620689654,-2989.7179682389938,0.587235298840722,0.0,0.0,xyz:SILVER,BTC,ETH,0.43090525368363064,False,0.9986072423398329,0.0,LONG,27936.221412910258,8720.09875,1918159.9999999998,109.44569194444445,POSITION,20.514285714285716,35.0,-1.7722296965633437,-1.7028949076701083,3.0,-5930.33846,-0.029471114779809994
0x8b2fd6b5c661d2e1fbb6d9df162f2b5f3b1d3d11,0x8b2f…3d11,62,323142.078007,665347.208007,122031.55503,91761.073762,8.7545685264,0.9807367387,12311091.81,2,"BTC,TAO",11.0,True,1314.0,9.0,55541.384679,3113.6039109900003,52427.78076801,0.627831715210356,388.0,230.0,336.7909216546392,-326.6673605347825,1.7392360253491903,2.0,0.003236245954692557,BTC,TAO,xyz:XYZ100,0.20857340107355743,False,0.7168949771689498,0.2823439878234399,LONG,9557.9905093828,1252.5173899999998,745485.26164,12.728631944444444,SWING,28.565217391304348,46.0,1.717855848485175,0.0,14.0,-1058.7173870000001,-0.02019382418044291
0x7842ee4572421d6b313d211ed4c3c65e97047ac4,0x7842…7ac4,63,21606.763089,215373.673089,11588.047019,6836.343844,761.5120069147,1.1566399265,4655600.9,10,"ETH,GMX,BCH,FIL,JTO,GRASS,HYPE,SYRUP,XPL,LIT",10.0,True,2000.0,103.0,-23164.995526939994,321.33542858,-23486.330955519996,0.8706521739130435,801.0,119.0,15.375931063670413,-33.59278150862069,3.0809241940134657,17.0,0.01847826086956522,BTC,FOGO,PUMP,0.019843000000000006,False,0.607,0.305,LONG,480.51392997037993,193.64555000000001,29794.52808,24.82001888888889,SWING,60.60606060606061,33.0,13.911146490780888,-0.234092175089192,14.0,-141.30958099999998,-0.006016673326609492
0x13c50dcdee4bbcba71baf578b345cdd35c7928be,0x13c5…28be,64,39764385.548737,51352380.728737,9081117.745426,6069479.834394,43.7637401118,0.2959631876,0.0,0,,0.0,True,336.0,6.0,118266.97822378999,669.7434705744,117597.2347532156,0.0,,,,,0.0,0.0,0.0,,,,0.2456065759637188,False,0.0,0.0,NEUTRAL,4816.175321117501,999.9455399999999,140801.528439,0.0,SCALPER,6.222222222222222,54.0,0.0,0.0,19.0,0.0,0.0
0x99967871e6c4f9a5185abc57edede9e9540191f6,0x9996…91f6,65,4020104.598856,25901017.558856,1154547.809656,144510.306068,7.1575901626,0.4029052274,100953.69,1,LIT,2.0,True,245.0,4.0,-20422.69666667,424.35791292999994,-20847.0545796,0.0,,,,,0.0,0.0,0.0,,,,0.4832486463973345,False,0.0,0.3551020408163265,NEUTRAL,3976.8248303265304,957.2542,145603.12242,0.0,SCALPER,2.9518072289156625,83.0,0.0,0.0,20.0,31587.887263999997,1.5152206343293453
0x7ca6cf3d025d00d8b1f42c2d1131061da148d415,0x7ca6…d415,66,450.530608,172871.640608,243.933634,192.290359,73.0956159786,1.1807222017,5680.44,2,"BTC,FARTCOIN",40.0,True,315.0,20.0,-937.3011613,77.39542583,-1014.69658713,0.4444444444444444,60.0,75.0,6.973514733333333,-18.949011083333332,0.29441176439933214,9.0,0.06666666666666667,FARTCOIN,hyna:FARTCOIN,hyna:ETH,0.10836986646510455,False,0.8158730158730159,0.08888888888888889,LONG,374.16150148488424,119.2854,7603.21518,58.67810305555555,SWING,3.5,90.0,-3.615931512715295,-17.447543309230063,1.0,-38.376653000000005,-0.03782081608113588
0xab961d7c42bbcd454a54b342bd191a8f090219e6,0xab96…19e6,67,0.242474,2044500.76,2044502.643952,0.014166,4.9763319703,0.8161689389,18006483.03,0,,0.0,True,1866.0,1.0,2037588.9658739998,582.6121680000001,2037006.3537059997,1.0,998.0,0.0,2041.67231049499,,,19.0,0.01903807615230461,xyz:CL,,,1.0,True,0.0,1.0,SHORT,9649.781079799572,1340.559255,410631.4287,23.118668055555553,SWING,933.0,2.0,0.0,0.0,2.0,7495.708431000002,0.003679766838901993
0x612ca98c658c7a2de1f239a1d2a9e18c356e724a,0x612c…724a,68,67138.02122,1934518.37122,29489.566119,12801.11671,18.9926528333,0.783287549,28703037.92,1,ETH,25.0,True,2000.0,6.0,40934.460195,8376.248999,32558.211196,0.6714422158548233,703.0,344.0,111.43608340682788,-108.73577453488373,2.0943548646402403,0.0,0.0,HYPE,BTC,ETH,0.31160899999999997,False,0.9785,0.021,LONG,13582.133503101575,2717.5584,365000.0,5.72205625,INTRADAY,86.95652173913044,23.0,8.388338427350613,-1.116253387175634,16.0,-2454.7062710000005,-0.07539438380759622
0x03b9a189e2480d1e4c3007080b29f362282130fa,0x03b9…30fa,69,42411452.668954,48059604.848954014,9270962.354653,6389922.712305,12.8993063856,0.2704263815,24267383.519999996,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0e8bf301805df4e6ba7151297e5f7dfedc1eaab9,0x0e8b…aab9,70,27829069.625376,32972282.775376,6616393.64409,4749168.640537,12.0754739797,0.3119075429,0.0,0,,0.0,True,36.0,2.0,-16603.53957035,16.970253020000005,-16620.50982337,0.0,,,,,0.0,0.0,0.0,,,,0.9459876543209875,True,0.0,0.0,NEUTRAL,1855.3512837674195,330.97353000000004,11075.403209999999,0.0,SCALPER,0.9473684210526315,38.0,0.0,0.0,18.0,0.0,0.0
0x9794bbbc222b6b93c1417d01aa1ff06d42e5333b,0x9794…333b,71,1793.27516,144134980.12516,115.501851,289.57452,7.5866440261,0.0688423462,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xbee9…72ad,72,24997865.874978,30345319.444978002,5964557.8378139995,4385944.518529001,191.3954144975,0.3133747337,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x61c4a9107de33e75ed6fe29550ae2cc29ced2264,0x61c4…2264,73,117570.445672,1944734.585672,65785.914601,78559.26256,56.4696801227,0.7238988365,61284445.19,2,"ZEC,LIT",10.0,True,2000.0,15.0,38586.51758686,1152.41278718,37434.10479968,0.5272511848341233,445.0,399.0,109.33642278426967,-24.495113576441106,4.978202041316609,16.0,0.018957345971563982,ZRO,km:SMALL2000,BTC,0.2548509999999999,False,0.9715,0.0035,LONG,1674.5436692987566,958.068275,76537.05922,11.355981944444444,INTRADAY,71.42857142857143,28.0,3.2447092596510307,-3.059977040476656,14.0,-7166.982961000001,-0.1914559730853045
0x1da722cfa8b0dfda57cf8d787689039c7a63f049,0x1da7…f049,74,14510831.806504,25629580.656504,3450439.673041,2351486.478458,91.3088156648,0.3119635933,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x580809c0dfe56287e933f99e347cd5385a645ee3,0x5808…5ee3,75,3847.665439,17769765.595439,1024.753333,827.210741,8.1222047429,0.3630128373,0.0,0,,0.0,True,2000.0,1.0,-5559.43258906,2048.53140497,-7607.96399403,0.0,,,,,0.0,0.0,0.0,,,,1.0,True,0.0,0.0,NEUTRAL,1482.00526483,999.9888799999999,7248.959999999999,0.0,SCALPER,2000.0,1.0,0.0,0.0,23.0,0.0,0.0
0x0f991873aab3e14191978946d48f30f624ae9867,0x0f99…9867,76,16420522.536492,25376450.076492,3733345.382428,2490108.243992,69.0203135034,0.294261311,0.0,0,,0.0,True,1218.0,3.0,-217182.40103896998,659.4798083600001,-217841.88084732997,0.2765151515151515,219.0,573.0,405.9962150593607,-538.2161320541011,0.2883067210872141,4.0,0.005050505050505051,HYPE,,,0.9820872463135074,True,0.9909688013136289,0.0,LONG,2324.486105880673,292.26022,238687.60589999997,0.0,SCALPER,21.75,56.0,-2.8155064803347774,-103.40375612311337,18.0,-100139.72276900001,-0.45968994749536196
0xcb58b8f5ec6d47985f0728465c25a08ef9ad2c7b,0xcb58…2c7b,77,4225895.76788,7989079.30788,1353008.186471,816594.763741,60.9401721251,0.4709575812,105476242.12,1,BTC,31.0,True,2000.0,7.0,-109682.00398000001,3433.700282,-113115.70426200001,0.34297520661157027,83.0,159.0,76.57181831325302,-794.7771568493152,0.05029265371126207,0.0,0.0,BTC,HYPE,ETH,0.2591515,False,1.0,0.0,LONG,7932.6386192625,720.50645,524501.443,8.603999722222222,INTRADAY,400.0,5.0,-7.332794426813251,-0.0,22.0,-36730.469061,-0.32471591191196963
0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,0xbbbc…5e64,78,9240161.293369,21718109.693369,2192909.027501,1574654.665144,11.6409089283,0.3111722051,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xfae95f601f3a25ace60d19dbb929f2a5c57e3571,0xfae9…3571,79,7531149.975195,150862936.765195,0.0,236973.368955,35.0881561883,0.0,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xc794b210337339ce83f5be21f0f62802c029b332,0xc794…b332,80,480492.422868,1013019.304941,469822.96025,-60123.84415,8.9920407748,0.7824578625,122467033.07,0,,0.0,True,2000.0,17.0,5065.463448019999,1074.46592434,3990.997523679999,0.44004400440044006,400.0,509.0,67.8183963325,-43.4552358015717,1.2264436928090894,8.0,0.0088008800880088,xyz:COPPER,flx:XMR,xyz:XYZ100,0.101333,False,0.323,0.6685,SHORT,6352.1776877905,765.476865,583230.0,25.404643055555553,SWING,400.0,5.0,7.002271284151151,-0.5105051199353268,12.0,75743.8204,18.97866885423635
0xa6e2dc44418f5ad213c86db4dbb203a59d13c49f,0xa6e2…c49f,81,2403082.749591,4939901.109591,914470.018995,-16354.79547,40.9290213919,0.5208805257,149752898.36,2,"ETH,SOL",25.0,True,2000.0,35.0,141585.27537499997,862.011023,140723.26435199997,0.7851890756302521,1495.0,409.0,122.09204777324413,-100.10351111491441,4.45816309103429,0.0,0.0,IP,ETH,SOL,0.080239,False,0.831,0.169,LONG,1867.5629957004999,470.58088699999996,124537.10544,34.49229694444445,SWING,250.0,8.0,8.485078344613296,-0.16040670086435976,14.0,26541.097126,0.18860489946858455
0x8bff50aad8b4e06c5e148eaeb9d7aef69e26cdc3,0x8bff…cdc3,82,25.84386,28681094.80386,24.41899,6.107057,16.7044403186,0.2441899,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6a9edc73adbcfd02f58ee95b3cbf742973f641c2,0x6a9e…41c2,83,331695.339865,3534464.959865,129474.579852,127761.773656,33.3079481779,0.5680280938,4213204.970000001,0,,0.0,True,2000.0,5.0,46925.961404919995,2361.87060501,44564.090799909995,0.7540029112081513,518.0,169.0,111.56008676254827,-55.62055769620253,6.147755108421092,54.0,0.07860262008733625,HYPE,xyz:GOLD,xyz:SILVER,0.5616155000000002,True,0.736,0.0,LONG,3074.012262269679,947.54746,244443.65019000004,10.7528175,INTRADAY,42.5531914893617,47.0,2.3363514144992803,0.0,21.0,-7215.861475999999,-0.1619209849562234
0x807a2e2e469df84b299da5f90f15dda4380daca1,0x807a…aca1,84,13641108.232964,24235620.422964,2791712.605201,1943042.890206,7.2367368575,0.2573126625,653503.06,0,,0.0,True,340.0,1.0,499.6,77.318455,422.28154500000005,1.0,29.0,0.0,17.227586206896554,,,4.0,0.13793103448275862,LIT,,,1.0,True,1.0,0.0,LONG,2165.7880882352943,1279.4778000000001,6892.893,323.2142694444444,POSITION,24.285714285714285,14.0,0.0,0.0,14.0,-2962.0591360000003,-7.014417681928297
0x9ff588d01f8948c25b3dd8a36fc583b019fd4a61,0x9ff5…4a61,85,2451244.763406,17169114.243406,581433.706261,429237.918313,17.7450343738,0.3109585346,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6f31fef250a34a025f7784a2e3a02b4921b30394,0x6f31…0394,86,26320.930501,232047.920501,13039.889183,4327.721355,30.8314418792,0.9818423775,1311196.62,1,ETH,25.0,True,1355.0,27.0,13597.669288250001,782.7766957506999,12814.892592499302,0.7117903930131004,326.0,132.0,94.90521230368097,-111.30212350000001,2.1058638223991157,28.0,0.0611353711790393,BTC,HYPE,LIT,0.139642434062717,False,0.6118081180811809,0.2014760147601476,LONG,1879.6269788740851,465.336,39000.0,168.3533434722222,POSITION,15.224719101123595,89.0,3.8447764315377,-1.3945614798826587,22.0,-213.31534699999997,-0.016645894256254304
0x17a4ce9320bec0ac79420f0af19848044a469d8d,0x17a4…9d8d,87,13662843.345961,19536994.325961,3000469.500441,1893491.932768,26.9161104366,0.2814072686,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xf517639a8872e756ac98d3c65507d2ebc25cc032,0xf517…c032,88,4157411.239077,25486918.709077,812755.173208,527228.5133969999,34.3109649646,0.2392969575,1021654382.15,30,"BTC,SOL,SUI,kPEPE,CRV,LINK,STX,XRP,AAVE,WLD,DOT,ADA,TON,GMT,TAO,PURR,HYPE,FARTCOIN,TRUMP,IP,PAXG,PUMP,XPL,WLFI,SKY,ASTER,ZEC,MON,XMR,AXS",40.0,True,2000.0,6.0,-65109.17313500001,3009.2976390000003,-68118.47077400002,0.6951631046119235,618.0,271.0,47.773026893203884,-349.1989068450185,0.31198166228139323,193.0,0.2170978627671541,ETH,SOL,PAXG,0.6808309999999999,True,0.8985,0.1015,LONG,30400.44775418,4823.151215,4755555.84285,0.06794583333333333,SCALPER,2000.0,1.0,0.0,0.0,1.0,20660.415745,0.30330122667530324
0x8196e0648cb16e9151c2920618a58605706b5836,0x8196…5836,89,17054066.039477,30070384.239477,2958276.09869,1983769.029172,15.0351976946,0.2098694795,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2ea18c23f72a4b6172c55b411823cdc5335923f4,0x2ea1…23f4,90,2.574719,106341324.52,0.0,0.524147,6.7335227018,0.0,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x9e0978861d184c767786bff6ddc67a40e56ce48a,0x9e09…e48a,91,440.961431,2334348.811431,165.151226,112.832199,8.8627260965,0.5987857701,1392.58,1,BTC,40.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6891ed9ee6a9d0649ffac2bcee814e6899a0e075,0x6891…e075,92,869311.125911,6335781.925911,278061.153635,184443.177713,21.3531293668,0.440492936,0.0,1,HYPE,10.0,True,212.0,3.0,-140548.4869442,377.1157337,-140925.6026779,0.0,0.0,200.0,,-647.858767155,,0.0,0.0,BTC,ZEC,,0.44824670701317193,False,0.47641509433962265,0.4669811320754717,NEUTRAL,6089.0428036792455,318.2085,184356.0,0.0,SCALPER,5.72972972972973,37.0,0.0,0.0,12.0,-5336.6244289999995,-0.037868381100327135
0x6dbde1a1e0f199b0252e593a422b9340af03075a,0x6dbd…075a,93,13439491.63564,15917675.11564,3027460.762457,1960498.152825,109.0520348201,0.2907628419,2120020.17,0,,0.0,True,887.0,8.0,-74770.34027682002,654.4678816200001,-75424.80815844002,0.6449704142011834,218.0,120.0,50.64535706422019,-37.15398666666667,2.476335388324412,0.0,0.0,xyz:GOLD,xyz:CL,xyz:XYZ100,0.27418340071863534,False,0.5467869222096956,0.02142051860202931,NEUTRAL,6370.7775349601625,1849.8149999999998,266025.74058000004,3.7295655555555554,INTRADAY,11.986486486486486,74.0,1.5555614298454574,0.0,8.0,-350.94683799999984,-0.004652936435221532
0x9ab1c356e6af86361446497fce954b3cdf940206,0x9ab1…0206,94,108422.361132,12473375.471132,26780.488405,20427.463234,8.9434554842,0.3280239356,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xbde2ddc49a2e6827300faa6afc93d572114a60b1,0xbde2…60b1,95,1.01109,97508580.88109,0.001098,0.003915,43.3280616202,1.098e-05,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x77375a8c9d13bf79afb2a87f1b0ac1dfd5f5bf66,0x7737…bf66,96,16797522.00254,28751608.90254,3025542.589508,2345305.656479,8.8528735865,0.187083171,204072469.23000002,0,,0.0,True,2000.0,47.0,-450128.53517199995,2892.3577000699997,-453020.89287206996,0.017180394138453764,34.0,1945.0,62.29467967647059,-232.5175086277635,0.004683328350322786,103.0,0.052046488125315815,TIA,SOL,xyz:GOLD,0.23516550000000008,False,0.6085,0.3855,LONG,6704.7826954905,299.91207299999996,504268.4875,140.2715675,POSITION,28.169014084507044,71.0,-5.4867601744011845,-0.0,4.0,-50658.212265,-0.11182312573673184
0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,0xb2ee…6f5b,97,427334.360769,13916844.930769,98175.387939,65951.556374,8.6210587052,0.2982613146,0.0,1,TAO,5.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0e7c86423131a9e07dc116a2fa8ce3b283b9fd4f,0x0e7c…fd4f,98,404.468469,1103599.848469,206.058773,23.986949,11.0143407924,0.6905230486,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xfbcde59cfddb74fe367876400f1b74ce459a2d78,0xfbcd…2d78,99,141612.649109,210947.089109,68910.908946,38855.824583,35.5393270609,0.947857765,5621760.52,2,"HYPE,VVV",10.0,True,2000.0,11.0,76505.89012848999,1103.6217329800002,75402.26839551,0.6681715575620768,592.0,294.0,199.32095851182433,-181.81653411564625,2.2074657222540313,5.0,0.0056433408577878106,VVV,SOL,HYPE,0.3287544999999999,False,0.85,0.12,LONG,2220.024759420082,886.4356799999999,219907.1424,29.81862,SWING,23.25581395348837,86.0,2.832516241231605,-2.0541079667394957,22.0,5081.654585,0.06739392186910122
0x33631426077c380edb2fee05effae4e8f481b648,0x3363…b648,100,8209015.992983,13965462.402983,1840019.234296,1305637.50647,63.8892205789,0.2859113166,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8463d6ffcbfb56bf20ab2e1111f9a0e8359533f2,0x8463…33f2,101,320505.689386,5423877.239386001,111925.817552,78943.54427,34.4874388258,0.4301879897,22725119.63,3,"BTC,HYPE,XPL",40.0,True,2000.0,17.0,98657.44991558,3765.444849384,94892.005066196,0.5114885114885115,512.0,489.0,355.12777183203127,-238.42718151533742,1.5595164976585345,42.0,0.04195804195804196,ETH,XPL,BTC,0.114012,False,0.7565,0.187,LONG,7304.093209882319,1176.7933900000003,463730.0,38.783315,SWING,68.96551724137932,29.0,3.1990628662111225,-1.4842588790365738,3.0,-13152.069839,-0.13860039978947866
0xc171aca4843aa4765e88ebf2b35d0808a623815d,0xc171…815d,102,164305.988131,2084923.688131,60243.266282,36992.457676,16.9658026527,0.5789130364,5721813.28,0,,0.0,True,1108.0,8.0,120876.47700319,2369.6013310498,118506.8756721402,0.8997050147492626,305.0,34.0,387.4938947803278,-231.96830764705882,14.985013293512207,1.0,0.0029498525073746312,flx:SILVER,xyz:CL,xyz:SILVER,0.23791688931173352,False,0.8032490974729242,0.0,LONG,9052.63504838928,878.1181750000001,289197.29144,47.72659194444444,SWING,13.85,80.0,4.266864661985522,-0.0665515059072188,10.0,-4937.073365,-0.04166064911422399
0x156115e100141e9330620c253225cc5ee598a31a,0x1561…a31a,103,22874438.445651,20130525.265651,4131011.866348,2995411.02451,5.2558317619,0.2203979005,0.0,0,,0.0,True,504.0,1.0,-467269.48789631994,446.76978536,-467716.25768167997,0.0,,,,,0.0,0.0,0.0,,,,1.0,True,0.0,0.0,NEUTRAL,4176.778083630952,1376.807,105144.73000000001,0.0,SCALPER,36.0,14.0,0.0,0.0,14.0,0.0,0.0
0x0faef09b4deaedb0b99d68131f76acbef7cb4c8c,0x0fae…4c8c,104,41786.20449,542637.35449,3913.910318,4147.199966,17.1252393215,0.7822036531,6467674.56,4,"BTC,ETH,HYPE,PAXG",40.0,True,2000.0,7.0,-6548.661085980002,2866.93762899,-9415.598714970001,0.515527950310559,498.0,468.0,26.161217172690765,-41.70923606623932,0.6674353428409433,0.0,0.0,BTC,XPL,ZEC,0.40819849999999996,False,0.9165,0.0765,LONG,3586.164080027232,703.47145,150056.84253,79.22181166666667,POSITION,142.85714285714286,14.0,-3.5360568255686124,-0.0,2.0,-2332.4892019999998,-0.24772606316489892
0xa69e24a291687a7cc0bb1d8bc09ba74e667d4d9e,0xa69e…4d9e,105,8438905.548111,16321455.248111,1675314.452746,1143035.249216,11.4361443426,0.2476959989,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd1241baafd0b19ed5a217be28bc6d07c8f937bc1,0xd124…7bc1,106,18.106225,463035.816225,80.154481,0.30234,18.3333978581,0.80154481,158.85,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2ed8e7d874453b1136d54d84022200ec48172116,0x2ed8…2116,107,3086928.3280490004,11255991.678049,704290.779786,475165.742096,13.2867352341,0.2955805106,0.0,0,,0.0,True,85.0,1.0,-62659.96065195001,106.87448101999999,-62766.83513297001,0.0,,,,,0.0,0.0,0.0,,,,1.0,True,0.0,0.0,NEUTRAL,3929.2088749411764,2567.77911,20189.8413,0.0,SCALPER,85.0,1.0,0.0,0.0,11.0,0.0,0.0
0x6d8db35bc58c9cc930b0a65282e96c69d9715e06,0x6d8d…5e06,108,6194662.325771,11033389.945771,1405953.48576,964044.889493,11.9716727984,0.2935976132,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xcb6eeb25417d2cd5dfeb52b54f72c49f7490bea9,0xcb6e…bea9,109,44.67797,502464.52797,1317.923142,773.865152,10.6147274925,0.7661199756,115223.25,0,,0.0,True,270.0,8.0,1277.35653703,147.48037595,1129.87616108,0.5060240963855421,42.0,41.0,53.34853202380952,-22.38679173170732,2.441158893451656,1.0,0.012048192771084338,HYPE,ETH,BTC,0.4232921810699588,False,0.4666666666666667,0.3888888888888889,NEUTRAL,831.1089386993647,106.174,11035.17984,139.49610083333334,POSITION,3.0681818181818183,88.0,1.5639770981505288,-1.58137952818483,14.0,0.6206539999999992,0.0005493115275631116
0x0871deb34bfd2052b1c10dc4f6c0912a2a47e927,0x0871…e927,110,3179625.164087,8653608.844087,755844.621723,542637.727044,6.8370058638,0.3116502688,30132.98,0,,0.0,True,2000.0,4.0,-48905.52990822,780.9749593199999,-49686.50486754,0.08699633699633699,95.0,997.0,1.8824969368421052,-36.429118942713565,0.004923954798003511,0.0,0.0,CRV,HYPE,VIRTUAL,0.38949449999999997,False,0.9835,0.0,LONG,1714.7385768805,728.982794,50000.08131,0.12075888888888889,SCALPER,1000.0,2.0,0.0,0.0,14.0,-3229.7280179999993,-0.06500211730750995
0x8a3cf3c4b300be69429cce5beb2ef14d7200b6b7,0x8a3c…b6b7,111,1031121.195465,1720174.265465,388894.168272,289414.178987,6.5635556478,0.5618006683,623783.65,1,HYPE,10.0,True,1359.0,16.0,-178556.78006231,1445.45003846,-180002.23010077,0.15025906735751296,29.0,164.0,651.810259137931,-175.26449174390245,0.6576296775358338,7.0,0.03626943005181347,SUI,SOL,BTC,0.4348699239420406,False,0.7844002943340692,0.06548933038999265,LONG,2387.2356900367736,1199.27872,32000.0,217.20792152777778,POSITION,21.571428571428573,63.0,-1.6123068977677868,-19.941167004134208,5.0,-8835.094651,-0.04908325105780012
0x0e7bfd73a9163e45913deec0b0992447b51dc995,0x0e7b…c995,112,2501358.324977,9265758.204977,567746.431746,389299.064928,17.4311788744,0.2936196419,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8e096995c3e4a3f0bc5b3ea1cba94de2aa4d70c9,0x8e09…70c9,113,6598133.179561,58540388.269561,-2526569.896582,-1546734.55172,13.9322265479,-0.1393984743,21432110.36,24,"BTC,ETH,SUI,kPEPE,LDO,LINK,XRP,AAVE,WLD,ADA,NEAR,kBONK,ENA,HBAR,POPCAT,HYPE,FARTCOIN,PUMP,WLFI,LINEA,AVNT,STBL,ZEC,MET",20.0,True,2000.0,1.0,446559.732384,766.381719,445793.350665,1.0,2000.0,0.0,223.279866192,,,0.0,0.0,BTC,,,1.0,True,0.0,1.0,SHORT,1288.0381678800002,11.48875,20025.591239999998,0.0,SCALPER,2000.0,1.0,0.0,0.0,5.0,256085.265525,0.5744483742141776
0xfc84a4bba95d3a13f91a9c0d735c0af04a18f4d0,0xfc84…f4d0,114,10744639.816006,10377709.346006,2229712.354919,1506399.123267,7.7392562058,0.2618592308,0.0,2,"BTC,HYPE",5.0,True,607.0,5.0,32560.615585,200.45251168,32360.16307332,0.8430232558139535,145.0,27.0,408.42530175172413,-987.4464136666667,2.221280171439727,19.0,0.11046511627906977,ZRO,BTC,HYPE,0.43842974197243045,False,0.4612850082372323,0.0,NEUTRAL,6304.481250897858,1429.788,225000.0,41.98260055555556,SWING,11.036363636363637,55.0,1.7184993391187176,0.0,23.0,-131.222089,-0.004055050300663928
0xd4bdd615fbdadce5ad3a338e0915216848e3fb25,0xd4bd…fb25,115,7423.080275,115959.810275,3775.507041,3925.319887,59.9486414842,0.9625077254,758028.69,2,"TAO,HYPE",10.0,True,1737.0,49.0,-440.9455451400006,200.36780078,-641.3133459200006,0.5588235294117647,418.0,330.0,24.751479045454545,-32.59645279090909,0.9618185653108722,22.0,0.029411764705882353,xyz:SILVER,JUP,xyz:GOLD,0.19536757801767154,False,0.6476683937823834,0.35521013241220495,LONG,969.353963578919,176.8415,24512.46235,22.809972916666666,SWING,19.3,90.0,-0.14844301489263464,-1.1220133307346047,23.0,-523.990812,-0.8170589546180507
